S|R,Typ,Pckt#,Frm #,PktID,BitLn,Time     ,Local IP:Port   ,RemoteIP:Port,SPID,SPIN,SPCO,OI,Suffix

Rcv,Raw,    0,    0,ID_OPEN_CONNECTION_REQUEST,16,141266932,352387082:1001,16777343:61345,-1,-1,-1,-1,
Snd,Raw,    0,    0,ID_OPEN_CONNECTION_REPLY,16,141266932,352387082:1001,16777343:61345,-1,-1,-1,-1,
Rcv,Nrm,    0,    0,ID_CONNECTION_REQUEST,72,141266942,352387082:1001,16777343:61345,65535,0,0,0,
Snd,Nrm,4294967295,    1,ID_CONNECTION_REQUEST_ACCEPTED,120,141266972,352387082:1001,16777343:61345,65535,-1,0,-1,
Rcv,Nrm,    1,    1,ID_NEW_INCOMING_CONNECTION,104,141266992,352387082:1001,16777343:61345,65535,0,0,1,
Rcv,Nrm,    2,    1,ID_INTERNAL_PING,40,141266992,352387082:1001,16777343:61345,65535,0,0,-1,
Rcv,Nrm,    3,    2,ID_INTERNAL_PING,40,141267012,352387082:1001,16777343:61345,65535,0,0,-1,
Rcv,Nrm,    4,    2,Unknown,472,141267012,352387082:1001,16777343:61345,65535,0,0,2,
Snd,Nrm,4294967295,    3,ID_INTERNAL_PING,40,141267012,352387082:1001,16777343:61345,65535,-1,0,-1,
Snd,Nrm,4294967295,    3,ID_CONNECTED_PONG,72,141267012,352387082:1001,16777343:61345,65535,-1,0,-1,
data in bytes:
		11 7f 00 00 01 e9 03 0a 00 01 15 a1 ef


Snd,Nrm,4294967295,    4,ID_INTERNAL_PING,40,141267042,352387082:1001,16777343:61345,65535,-1,0,-1,
Snd,Nrm,4294967295,    4,ID_CONNECTED_PONG,72,141267042,352387082:1001,16777343:61345,65535,-1,0,-1,
data in bytes:
		53 00 00 00 00 00 00 00 0e 9c 02 00 00 00 00 00
		05 00 00 00 3c 04 00 00 a1 ef 00 00 00 00 00 00
		00 00 77 01 00 9c dd 43 08 9c dd 43 08 00 d1 1f
		20 30 f1 2d 02 ae 23 07 01 7c 35


Rcv,Nrm,    5,    3,ID_CONNECTED_PONG,72,141267062,352387082:1001,16777343:61345,65535,0,0,-1,
Rcv,Nrm,    6,    3,ID_CONNECTED_PONG,72,141267062,352387082:1001,16777343:61345,65535,0,0,-1,
Snd,Nrm,4294967295,    5,Unknown,472,141267062,352387082:1001,16777343:61345,65535,-1,0,0,
Rcv,Nrm,    7,    4,Unknown,7672,141267092,352387082:1001,16777343:61345,65535,0,0,-1,
data in bytes:
		53 01 00 00 00 00 00 00 64 00 72 00 6f 00 6f 00
		6c 00 70 00 61 00 64 00 00 00 00 00 00 00 00 00
		00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
		00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
		00 00 00 00 00 00 00 00 00 00 64 00 69 00 64 00
